brand_name,model,prices,rating,has_5g,has_nfc,has_ir_blaster,processor_manufacturer,processor_brand,processor_model,cpu_core_type,num_core,cpu_clock_speed_ghz,ram_capacity,internal_memory,battrey_capacity,fast_charging_watt,fast_charging_supported,display_size_inches,display_resolution_width_px,display_resolution_height_px,display_refresh_rate_hz,display_notch_type,rear_camera_count,rear_cam_1,front_camers_count,front_camera_primary,memory_card_supported,memory_card_slot_type,memory_card_max_gb,os
samsung,Samsung Galaxy A56 5G,36999,63.0,True,True,False,Samsung,Exynos,Exynos 1580,Octa Core,8.0,2.9,8.0,128.0,5000,45.0,True,6.7,1080,2340,120.0,Punch Hole,3.0,50,1,12,,,,Android
vivo,Vivo X300 Ultra,159999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Elite Gen 5,Octa Core,8.0,4.6,16.0,512.0,6600,100.0,True,6.82,1440,3168,144.0,Punch Hole,3.0,200,1,50,No,Not Supported,,Android
iqoo,iQOO 15R,53999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Gen5,Octa Core,8.0,3.8,8.0,256.0,7600,100.0,True,6.59,1260,2750,144.0,Punch Hole,2.0,50,1,32,,,,Android
realme,Realme C63 5G (6GB RAM + 128GB),10999,53.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,5000,10.0,True,6.67,720,1604,120.0,Punch Hole,2.0,32,1,8,Yes,Hybrid,2048.0,Android
oneplus,OnePlus N6,24999,59.0,True,True,False,MediaTek,Dimensity,Dimensity 6360 Apex,Octa Core,8.0,,4.0,128.0,8000,45.0,True,6.8,720,1570,120.0,Punch Hole,2.0,50,1,8,Yes,Dedicated,2048.0,Android
moto,Moto G96 5G,22990,63.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 7s Gen2,Octa Core,8.0,2.4,8.0,128.0,5500,33.0,True,6.67,1080,2400,144.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
apple,Apple iPhone 13,45690,55.0,True,True,False,Apple,Bionic,Bionic A15,Hexa Core,6.0,3.22,4.0,128.0,3240,,True,6.1,1170,2532,,Small Notch,2.0,12,1,12,No,Not Supported,,iOS
google,Google Pixel 10 5G,67479,75.0,True,True,False,Google,Tensor,Tensor G5,Octa Core,8.0,3.78,12.0,256.0,4970,30.0,True,6.3,1080,2424,120.0,Punch Hole,3.0,48,1,10.5,,,,Android
realme,Realme 12X (6GB RAM +128GB),12499,55.0,True,False,False,MediaTek,Dimensity,Dimensity 6100 Plus,Octa Core,8.0,2.2,6.0,128.0,5000,45.0,True,6.72,1080,2400,120.0,Punch Hole,2.0,50,1,8,Yes,Dedicated,2048.0,Android
poco,Poco X8 5G,29999,66.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 6s Gen4,Octa Core,8.0,2.4,6.0,128.0,9000,67.0,True,6.83,1280,2772,120.0,Punch Hole,2.0,50,1,16,,,,Android
samsung,Samsung Galaxy F16 5G (8GB RAM + 128GB),15499,55.0,True,True,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,8.0,128.0,5000,25.0,True,6.7,1080,2340,90.0,Punch Hole,3.0,50,1,13,Yes,Hybrid,1536.0,Android
samsung,Samsung Galaxy A07 5G,16800,57.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,6000,25.0,True,6.74,720,1600,120.0,Water Drop Notch,2.0,50,1,8,Yes,Dedicated,2048.0,Android
moto,Moto G57 Power,20999,57.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 6s Gen4,Octa Core,8.0,2.4,8.0,128.0,7000,33.0,True,6.72,1080,2400,120.0,Punch Hole,2.0,50,1,8,,,,Android
nothing,Nothing Phone 4a,35799,71.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 7s Gen4,Octa Core,8.0,2.7,8.0,128.0,5400,50.0,True,6.78,1224,2720,120.0,Punch Hole,3.0,50,1,32,,,,Android
realme,Realme P4 Power 5G,30499,72.0,True,False,True,MediaTek,Dimensity,Dimensity 7400 Ultra,Octa Core,8.0,2.6,8.0,128.0,10001,80.0,True,6.8,1280,2800,144.0,Punch Hole,2.0,50,1,16,No,Not Supported,,Android
oneplus,OnePlus Nord 4 5G (8GB RAM + 256GB),29999,70.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 7+ Gen3,Octa Core,8.0,2.8,8.0,256.0,5500,100.0,True,6.74,1240,2772,120.0,Punch Hole,2.0,50,1,16,,,,Android
oneplus,OnePlus Nord CE 5 5G,34800,71.0,True,False,True,MediaTek,Dimensity,Dimensity 8350 Apex,Octa Core,8.0,3.35,8.0,128.0,7100,80.0,True,6.77,1080,2392,120.0,Punch Hole,2.0,50,1,16,Yes,Hybrid,1024.0,Android
motorola,Motorola Edge 70 Fusion 5G (8GB RAM + 256 GB),34399,71.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 7s Gen4,Octa Core,8.0,2.7,8.0,256.0,7000,68.0,True,6.8,1272,2772,144.0,Punch Hole,3.0,50,1,32,,,,Android
vivo,Vivo T4 5G (12GB RAM + 256GB),28999,68.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 7s Gen3,Octa Core,8.0,2.5,12.0,256.0,7300,90.0,True,6.77,1080,2392,120.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
oppo,OPPO A6x 5G,18999,50.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,64.0,6500,45.0,True,6.75,720,1570,120.0,Punch Hole,1.0,13,1,5,Yes,Hybrid,,Android
samsung,Samsung Galaxy S25 Edge,60800,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Elite,Octa Core,8.0,4.47,12.0,256.0,3900,25.0,True,6.7,1440,3120,120.0,Punch Hole,2.0,200,1,12,,,,Android
oneplus,OnePlus 13s 5G,54999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Elite,Octa Core,8.0,4.32,12.0,256.0,5850,80.0,True,6.32,1216,2640,120.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
boltt,Boltt Ace 5G,13999,53.0,True,False,False,Unisoc,Unisoc,Unisoc T8200,Octa Core,8.0,2.3,4.0,64.0,6000,18.0,True,6.79,720,1640,120.0,Punch Hole,2.0,64,1,8,Yes,Hybrid,1024.0,Android
google,Google Pixel 10A,52260,76.0,True,True,False,Google,Tensor,Tensor G4,Octa Core,8.0,3.1,8.0,256.0,5100,30.0,True,6.3,1080,2424,120.0,Punch Hole,2.0,48,1,13,No,Not Supported,,Android
nothing,Nothing Phone 3 (16GB RAM + 512GB),89999,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8s Gen4,Octa Core,8.0,3.2,16.0,512.0,5500,65.0,True,6.67,1260,2800,120.0,Punch Hole,3.0,50,1,50,,,,Android
motorola,Motorola Edge 50 5G,22990,70.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 7 Gen1 AE,Octa Core,8.0,2.5,8.0,256.0,5000,68.0,True,6.67,1220,2712,120.0,,3.0,50,1,32,,,,Android
iqoo,iQOO Z11xA 5G,28999,64.0,True,False,False,MediaTek,Dimensity,Dimensity 7400 Turbo,Octa Core,8.0,2.6,8.0,128.0,7200,44.0,True,6.76,1080,2344,120.0,Punch Hole,2.0,50,1,32,,,,Android
poco,Poco X8 Power (8GB RAM + 256GB),38999,77.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 6 Gen5,Octa Core,8.0,2.4,8.0,256.0,10000,100.0,True,6.83,1280,2772,120.0,Punch Hole,2.0,50,1,32,,,,Android
iqoo,iQOO Neo 10 (8GB RAM + 256GB),43999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8s Gen4,Octa Core,8.0,3.2,8.0,256.0,7000,120.0,True,6.78,1260,2800,144.0,Punch Hole,2.0,50,1,32,,,,Android
apple,Apple iPhone 16 Pro Max,134900,,True,True,False,Apple,Bionic,Bionic A18 Pro,Hexa Core,6.0,4.05,8.0,256.0,4685,,True,6.9,1320,2868,120.0,Dynamic Island,3.0,48,1,12,No,Not Supported,,iOS
samsung,Samsung Galaxy S24 Ultra,103999,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Gen3,Octa Core,8.0,3.3,12.0,256.0,5000,45.0,True,6.8,1440,3120,120.0,Punch Hole,4.0,200,1,12,No,Not Supported,,Android
vivo,Vivo X300 (12GB RAM + 512GB),81999,,True,True,True,MediaTek,Dimensity,Dimensity 9500,Octa Core,8.0,4.21,12.0,512.0,6040,90.0,True,6.31,1216,2640,120.0,Punch Hole,3.0,200,1,50,No,Not Supported,,Android
xiaomi,Xiaomi Redmi Note 15 Pro Plus,39999,79.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 7s Gen4,Octa Core,8.0,2.7,8.0,256.0,6500,100.0,True,6.83,1280,2772,120.0,Punch Hole,2.0,200,1,32,No,Not Supported,,Android
lava,Lava Virat V1 Pro 5G,15999,52.0,True,False,False,Unisoc,Unisoc,Unisoc T8200,Octa Core,8.0,2.6,6.0,128.0,6000,18.0,True,6.75,720,1600,120.0,Water Drop Notch,2.0,50,1,8,Yes,Hybrid,1024.0,Android
xiaomi,Xiaomi Redmi Turbo 5,41999,76.0,True,True,True,MediaTek,Dimensity,Dimensity 8500 Ultra,Octa Core,8.0,3.4,8.0,256.0,7540,100.0,True,6.59,1268,2756,120.0,Punch Hole,2.0,50,1,20,,,,Android
vivo,Vivo Y11 5G,17999,,True,False,True,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,64.0,6500,15.0,True,6.74,720,1600,120.0,Water Drop Notch,2.0,13,1,5,Yes,Hybrid,2048.0,Android
nothing,Nothing Phone (4a) Pro,45950,75.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 7 Gen 4,Octa Core,8.0,2.8,8.0,128.0,5400,50.0,True,6.83,1260,2800,144.0,Punch Hole,3.0,50,1,32,No,Not Supported,,Android
xiaomi,Xiaomi Redmi 17 5G (8GB RAM + 128GB),26999,62.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 4 Gen5,Octa Core,8.0,2.4,8.0,128.0,7900,45.0,True,6.9,720,1600,120.0,Punch Hole,2.0,50,1,8,Yes,Hybrid,2048.0,Android
oppo,OPPO K14x 5G,18999,54.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,6500,45.0,True,6.75,720,1570,120.0,Punch Hole,2.0,50,1,5,Yes,Hybrid,,Android
apple,Apple iPhone 15 Plus,69900,67.0,True,True,False,Apple,Bionic,Bionic A16,Hexa Core,6.0,3.46,6.0,128.0,4383,,True,6.7,1290,2796,,Dynamic Island,2.0,48,1,12,No,Not Supported,,iOS
oppo,OPPO K14,23999,62.0,True,True,True,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,7000,45.0,True,6.75,720,1570,120.0,Punch Hole,2.0,50,1,8,Yes,Hybrid,,Android
boltt,Boltt Evo,10999,,False,False,False,Unisoc,Unisoc,Unisoc T7250,Octa Core,8.0,1.8,4.0,64.0,6000,18.0,True,6.79,720,1640,120.0,Punch Hole,2.0,50,1,8,Yes,Hybrid,1024.0,Android
oneplus,OnePlus 15R 5G,59999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Gen5,Octa Core,8.0,3.84,12.0,256.0,7400,80.0,True,6.83,1272,2800,165.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
motorola,Motorola Edge 70 Pro Plus 5G,48990,,True,True,False,MediaTek,Dimensity,Dimensity 8500 Extreme,Octa Core,8.0,3.4,12.0,256.0,6500,90.0,True,6.78,1272,2772,144.0,Punch Hole,3.0,50,1,50,,,,Android
realme,Realme P3 Pro 5G,20999,63.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 7s Gen3,Octa Core,8.0,2.5,8.0,128.0,6000,80.0,True,6.83,1272,2800,120.0,Punch Hole,2.0,50,1,16,,,,Android
oppo,Oppo K13 Turbo Pro,29999,71.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 8s Gen4,Octa Core,8.0,3.2,8.0,256.0,7000,80.0,True,6.8,1280,2800,120.0,Punch Hole,2.0,50,1,16,No,Not Supported,,Android
realme,Realme P3 Ultra (8GB RAM + 256GB),28999,67.0,True,False,True,MediaTek,Dimensity,Dimensity 8350 Ultra,Octa Core,8.0,3.35,8.0,256.0,6000,80.0,True,6.83,1272,2800,120.0,Punch Hole,2.0,50,1,16,No,Not Supported,,Android
apple,Apple iPhone Duo (1TB),374900,,True,True,False,Apple,Apple,Apple A20 Pro,Hexa Core,6.0,,12.0,1.0,5800,,True,7.6,1878,2670,120.0,,2.0,48,2,12,No,Not Supported,,Not Specified
vivo,Vivo X200T,59999,,True,True,True,MediaTek,Dimensity,Dimensity 9400 Plus,Octa Core,8.0,3.63,12.0,256.0,6200,90.0,True,6.67,1260,2800,120.0,Punch Hole,3.0,50,1,32,No,Not Supported,,Android
poco,Poco M7 Plus 5G (8GB RAM + 128GB),17999,59.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 6s Gen3,Octa Core,8.0,2.3,8.0,128.0,7000,33.0,True,6.9,1080,2340,144.0,Punch Hole,1.0,50,1,8,Yes,Hybrid,2048.0,Android
nokia,Nokia 300 Charge,2599,,False,False,False,Unisoc,Unisoc,Unisoc SC6531E,,,,4.0,4.0,3700,10.0,True,2.4,320,240,,,1.0,,1,,Yes,Dedicated,32.0,Other
samsung,Samsung Galaxy A57 5G,56999,74.0,True,True,False,Samsung,Exynos,Exynos 1680,Octa Core,8.0,2.9,8.0,256.0,5000,45.0,True,6.7,1080,2340,120.0,Punch Hole,3.0,50,1,12,No,Not Supported,,Android
realme,Realme P4R 5G,19997,57.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,8000,45.0,True,6.81,720,1570,144.0,Punch Hole,1.0,50,1,8,,,,Android
realme,Realme GT 7T (12GB RAM + 512GB),37499,79.0,True,True,True,MediaTek,Dimensity,Dimensity 8400-MAX,Octa Core,8.0,3.25,12.0,512.0,7000,120.0,True,6.8,1280,2800,120.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
oppo,OPPO Reno 15 Pro 5G,67999,,True,True,True,MediaTek,Dimensity,Dimensity 8450,Octa Core,8.0,3.25,12.0,256.0,6500,80.0,True,6.78,1272,2772,120.0,Punch Hole,3.0,200,1,50,No,Not Supported,,Android
samsung,Samsung Galaxy A16 5G (6GB RAM + 128GB),15999,57.0,True,True,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,5000,25.0,True,6.7,1080,2340,90.0,Water Drop Notch,3.0,50,1,13,Yes,Hybrid,1536.0,Android
vivo,Vivo V70 FE 5G (8GB RAM + 256GB),42850,79.0,True,True,True,MediaTek,Dimensity,Dimensity 7360 Turbo,Octa Core,8.0,2.5,8.0,256.0,7000,90.0,True,6.83,1260,2800,120.0,Punch Hole,2.0,200,1,50,No,Not Supported,,Android
realme,Realme GT 8 Pro,72999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Elite Gen 5,Octa Core,8.0,4.6,12.0,256.0,7000,120.0,True,6.79,1440,3136,144.0,Punch Hole,3.0,200,1,32,No,Not Supported,,Android
poco,Poco M8x 5G,19876,61.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 4 Gen5,Octa Core,8.0,2.4,4.0,128.0,7900,45.0,True,6.9,720,1600,120.0,Punch Hole,2.0,50,1,8,Yes,Dedicated,1024.0,Android
xiaomi,Xiaomi Redmi A7 Pro 5G,14999,54.0,True,False,False,Unisoc,Unisoc,Unisoc T8300,Octa Core,8.0,2.2,4.0,64.0,6300,15.0,True,6.9,720,1600,120.0,Water Drop Notch,2.0,32,1,8,Yes,Hybrid,2048.0,Android
oneplus,OnePlus Nord 6 5G (12GB RAM +256GB),52999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8s Gen4,Octa Core,8.0,3.2,12.0,256.0,9000,80.0,True,6.78,1272,2772,165.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
oneplus,OnePlus Nord 5 (12GB RAM + 256GB),34999,76.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 8s Gen3,Octa Core,8.0,3.0,12.0,256.0,6800,80.0,True,6.83,1272,2800,144.0,Punch Hole,2.0,50,1,50,,,,Android
samsung,Samsung Galaxy A06 5G (6GB RAM + 128GB),14499,53.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,5000,25.0,True,6.7,720,1600,90.0,Water Drop Notch,2.0,50,1,8,Yes,Dedicated,1024.0,Android
samsung,Samsung Galaxy Z Fold 8 5G,174999,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Elite Gen 5 for Galaxy,Octa Core,8.0,4.74,12.0,256.0,4800,45.0,True,7.6,1828,2448,120.0,Punch Hole,2.0,50,2,10,,,,Android
poco,Poco X8 Pro 5G,39690,76.0,True,False,True,MediaTek,Dimensity,Dimensity 8500 Ultra,Octa Core,8.0,3.4,8.0,256.0,6500,100.0,True,6.59,2756,1268,120.0,Punch Hole,2.0,50,1,20,,,,Android
xiaomi,Xiaomi Redmi Note 15 5G,28999,70.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 6 Gen3,Octa Core,8.0,2.4,8.0,128.0,5520,45.0,True,6.77,1080,2392,120.0,Punch Hole,2.0,108,1,20,Yes,Hybrid,1024.0,Android
oppo,Oppo F31 Pro 5G (12GB RAM + 256GB),29999,68.0,True,False,False,MediaTek,Dimensity,Dimensity 7300 Energy,Octa Core,8.0,2.5,12.0,256.0,7000,80.0,True,6.57,1080,2372,120.0,Punch Hole,2.0,50,1,32,,,,Android
xiaomi,Xiaomi Redmi 15 5G,21499,61.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 6s Gen3,Octa Core,8.0,2.3,6.0,128.0,7000,33.0,True,6.9,1080,2340,144.0,Punch Hole,2.0,50,1,8,Yes,Hybrid,1024.0,Android
vivo,Vivo T4R 5G (8GB RAM + 256GB),24999,66.0,True,False,False,MediaTek,Dimensity,Dimensity 7400,Octa Core,8.0,2.6,8.0,256.0,5700,44.0,True,6.77,1080,2392,120.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
apple,Apple iPhone 18 Pro (512GB),189900,,True,True,False,Apple,Apple,Apple A20 Pro,Hexa Core,6.0,,12.0,512.0,4056,,True,6.3,1206,2622,120.0,Dynamic Island,3.0,48,1,18,No,Not Supported,,iOS
oneplus,OnePlus 15 5G (16GB RAM + 512GB),93999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Elite Gen 5,Octa Core,8.0,4.6,16.0,512.0,7300,120.0,True,6.78,1272,2772,165.0,Punch Hole,3.0,50,1,32,No,Not Supported,,Android
motorola,Motorola Edge 60 Pro (12GB RAM + 256GB),35328,77.0,True,True,False,MediaTek,Dimensity,Dimensity 8350 Extreme,Octa Core,8.0,3.35,12.0,256.0,6000,90.0,True,6.7,1220,2712,120.0,Punch Hole,3.0,50,1,50,,,,Android
google,Google Pixel 8A,37490,66.0,True,True,False,Google,Tensor,Tensor G3,Nine Core,9.0,3.0,8.0,128.0,4492,,True,6.1,1080,2400,120.0,Punch Hole,2.0,64,1,13,No,Not Supported,,Android
motorola,Motorola Edge 70 Pro 5G (12GB RAM + 256GB),42840,,True,True,False,MediaTek,Dimensity,Dimensity 8500 Extreme,Octa Core,8.0,3.4,12.0,256.0,6500,90.0,True,6.8,1272,2772,144.0,Punch Hole,2.0,50,1,50,,,,Android
vivo,Vivo Y31 5G,18999,58.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 4 Gen2,Octa Core,8.0,2.2,4.0,128.0,6500,44.0,True,6.68,720,1608,120.0,Water Drop Notch,1.0,50,1,8,Yes,Hybrid,,Android
tecno,Tecno Pova Slim 5G,20999,58.0,True,False,True,MediaTek,Dimensity,Dimensity 6400,Octa Core,8.0,2.5,8.0,128.0,5160,45.0,True,6.78,1224,2720,144.0,Punch Hole,2.0,50,1,13,,,,Android
realme,Realme P4 Pro 5G (8GB RAM + 256GB),30999,72.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 7 Gen 4,Octa Core,8.0,,8.0,256.0,7000,80.0,True,6.8,1280,2800,144.0,Punch Hole,2.0,50,1,50,,,,Android
boltt,Boltt Evo (6GB RAM + 128GB),12499,50.0,False,False,False,Unisoc,Unisoc,Unisoc T7250,Octa Core,8.0,1.8,6.0,128.0,6000,18.0,True,6.79,720,1640,120.0,Punch Hole,2.0,50,1,8,Yes,Hybrid,1024.0,Android
realme,Realme GT 7T,32999,76.0,True,True,True,MediaTek,Dimensity,Dimensity 8400-MAX,Octa Core,8.0,3.25,8.0,256.0,7000,120.0,True,6.8,1280,2800,120.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
poco,Poco M7 5G (8GB RAM + 128GB),13499,53.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 4 Gen2,Octa Core,8.0,2.2,8.0,128.0,5160,18.0,True,6.88,720,1640,120.0,Water Drop Notch,1.0,50,1,8,Yes,Dedicated,1024.0,Android
poco,Poco X8 Pro Max,48999,,True,False,True,MediaTek,Dimensity,Dimensity 9500s,Octa Core,8.0,3.73,12.0,256.0,9000,100.0,True,6.83,1280,2772,120.0,Punch Hole,2.0,50,1,20,,,,Android
vivo,Vivo V40 5G,34999,70.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 7 Gen3,Octa Core,8.0,2.63,8.0,128.0,5500,80.0,True,6.78,1260,2800,120.0,Punch Hole,2.0,50,1,50,No,Not Supported,,Android
vivo,Vivo Y21 5G,22499,58.0,True,True,True,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,6500,44.0,True,6.74,720,1600,120.0,Water Drop Notch,2.0,50,1,5,Yes,Dedicated,,Android
apple,Apple iPhone 18 Pro Max (1TB),254900,,True,True,False,Apple,Apple,Apple A20 Pro,Hexa Core,6.0,,12.0,1.0,5391,,True,6.9,1320,2868,120.0,Dynamic Island,3.0,48,1,18,No,Not Supported,,iOS
samsung,Samsung Galaxy Z Flip 3,41499,67.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 888,Octa Core,8.0,2.84,8.0,128.0,3300,15.0,True,6.7,1080,2640,120.0,Punch Hole,2.0,12,1,10,No,Not Supported,,Not Specified
oppo,OPPO Reno 16C,49999,75.0,True,False,False,MediaTek,Dimensity,Dimensity 7300 Energy,Octa Core,8.0,2.5,8.0,128.0,7000,80.0,True,6.57,2372,1080,120.0,Punch Hole,3.0,50,1,50,Yes,Hybrid,,Android
samsung,Samsung Galaxy Z Fold 8 Ultra,194999,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Elite Gen 5 For Galaxy,Octa Core,8.0,4.74,12.0,256.0,5000,45.0,True,8.0,2256,2504,120.0,Punch Hole,3.0,200,2,10,,,,Android
oppo,OPPO Reno 15 5G,47999,79.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 7 Gen4,Octa Core,8.0,2.8,8.0,256.0,6500,80.0,True,6.59,1256,2760,120.0,Punch Hole,3.0,50,1,50,No,Not Supported,,Android
samsung,Samsung Galaxy F36 5G,22445,62.0,True,True,False,Samsung,Exynos,Exynos 1380,Octa Core,8.0,2.4,6.0,128.0,5000,25.0,True,6.7,1080,2340,120.0,Water Drop Notch,3.0,50,1,13,Yes,Hybrid,2048.0,Android
realme,Realme 14x 5G,14999,55.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,6000,45.0,True,6.67,720,1604,120.0,Punch Hole,2.0,50,1,8,Yes,Hybrid,,Android
infinix,Infinix Note 60 Pro 5G,33899,74.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 7s Gen4,Octa Core,8.0,2.4,8.0,128.0,6500,90.0,True,6.78,1208,2644,144.0,Punch Hole,2.0,50,1,13,Yes,Dedicated,1024.0,Android
realme,Realme 16 Pro 5G,37999,77.0,True,False,False,MediaTek,Dimensity,Dimensity 7300 Max,Octa Core,8.0,2.5,8.0,128.0,7000,80.0,True,6.78,1272,2772,144.0,Punch Hole,2.0,200,1,50,No,Not Supported,,Android
google,Google Pixel 8 Pro,49999,74.0,True,True,False,Google,Tensor,Tensor G3,Nine Core,9.0,3.0,12.0,128.0,5050,30.0,True,6.7,1344,2992,120.0,Punch Hole,3.0,50,1,10.5,,,,Android
motorola,Motorola Edge 60 Fusion 5G (12GB RAM + 256GB),28990,68.0,True,False,False,MediaTek,Dimensity,Dimensity 7400,Octa Core,8.0,2.5,12.0,256.0,5500,68.0,True,6.7,1220,2712,120.0,Punch Hole,2.0,50,1,32,Yes,Hybrid,1024.0,Android
oneplus,OnePlus Nord CE 6 Lite,27988,63.0,True,False,True,MediaTek,Dimensity,Dimensity 7400 Apex,Octa Core,8.0,2.6,6.0,128.0,7000,45.0,True,6.72,1080,2400,144.0,Punch Hole,2.0,50,1,8,Yes,Hybrid,2048.0,Android
nokia,Nokia 210 4G (2026),2999,,False,False,False,,,,,,,64.0,128.0,1450,,False,2.4,240,320,,,1.0,0.3,1,0.3,Yes,Dedicated,,Other
vivo,Vivo T5x 5G (8GB RAM + 256GB),32849,67.0,True,False,True,MediaTek,Dimensity,Dimensity 7400 Turbo,Octa Core,8.0,2.6,8.0,256.0,7200,44.0,True,6.76,1080,2344,120.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
poco,Poco C85x,13976,53.0,True,False,False,Unisoc,Unisoc,Unisoc T8300,Octa Core,8.0,2.2,4.0,64.0,6300,15.0,True,6.9,720,1600,120.0,Punch Hole,1.0,32,1,8,Yes,Dedicated,2048.0,Android
motorola,Motorola Signature (16GB RAM + 1TB),69999,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Gen5,Octa Core,8.0,3.8,16.0,1.0,5200,90.0,True,6.8,1264,2780,165.0,Punch Hole,3.0,50,1,50,,,,Android
samsung,Samsung Galaxy S25 FE (8GB RAM + 256GB),65999,76.0,True,True,False,Samsung,Exynos,Exynos 2400,Deca Core,10.0,3.2,8.0,256.0,4900,45.0,True,6.7,1080,2340,120.0,Punch Hole,3.0,50,1,12,No,Not Supported,,Android
samsung,Samsung Galaxy F17 5G,17999,57.0,True,True,False,Samsung,Exynos,Exynos 1330,Octa Core,8.0,2.4,4.0,128.0,5000,25.0,True,6.7,1080,2340,90.0,Water Drop Notch,3.0,50,1,13,Yes,Hybrid,2048.0,Android
samsung,Samsung Galaxy A27 5G,32950,63.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 6 Gen3,Octa Core,8.0,2.4,6.0,128.0,5000,25.0,True,6.7,1080,2340,120.0,Punch Hole,3.0,50,1,12,Yes,Hybrid,2048.0,Android
oppo,Oppo A6 5G,22999,58.0,True,True,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,7000,45.0,True,6.75,720,1570,120.0,Punch Hole,2.0,50,1,8,Yes,Dedicated,,Android
samsung,Samsung Galaxy M36 5G,21999,58.0,True,False,False,Samsung,Exynos,Exynos 1380,Octa Core,8.0,2.4,6.0,128.0,5000,25.0,True,6.7,1080,2340,120.0,Punch Hole,3.0,50,1,13,Yes,Hybrid,,Android
nothing,Nothing Phone 3 5G,51999,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8s Gen4,Octa Core,8.0,3.2,12.0,256.0,5500,65.0,True,6.67,1260,2800,120.0,Punch Hole,3.0,50,1,50,,,,Android
